track_title,line,word,artist,track_n,lyric
System Blower,19,death,deathgrips,8,And clockin' a-gripsin' the death pockets of the head knock rhythm
System Blower,23,kill,deathgrips,8,Kill it or die
System Blower,23,die,deathgrips,8,Kill it or die
System Blower,29,fiend,deathgrips,8,Stupid dope fiend beat low hung blood spray all over
System Blower,29,blood,deathgrips,8,Stupid dope fiend beat low hung blood spray all over
System Blower,30,death,deathgrips,8,The death stomp drums
System Blower,36,sick,deathgrips,8,"Out 'til we're like, ""That track sound so sick"""
System Blower,40,death,deathgrips,8,"Death grip me again"""
System Blower,43,hell,deathgrips,8,"Hell no, you can bet"
System Blower,50,kill,deathgrips,8,Kill it or die
System Blower,50,die,deathgrips,8,Kill it or die
System Blower,64,sick,deathgrips,8,"I'm too sick, what time is it?"
System Blower,68,shot,deathgrips,8,Like a triple shot of 180 proof
System Blower,69,kill,deathgrips,8,Kill-o-watts riots audio violence
System Blower,69,violence,deathgrips,8,Kill-o-watts riots audio violence
System Blower,75,death,deathgrips,8,Raise the dead
The Cage,1,kill,deathgrips,9,"I say kill it like ya, you say hate it"
The Cage,1,hate,deathgrips,9,"I say kill it like ya, you say hate it"
The Cage,2,kill,deathgrips,9,"Kill it like ya hate it, kill it like ya hate it"
The Cage,2,hate,deathgrips,9,"Kill it like ya hate it, kill it like ya hate it"
The Cage,5,terrified,deathgrips,9,"Fuck you starin' at? Didn't know I'd be so quick to flash, Terrified by the way a basilisk come out him skin so fast"
The Cage,7,gun,deathgrips,9,Barrel of my gun down the hatch
The Cage,10,murder,deathgrips,9,"Murder the bar raiser, "
The Cage,13,bum,deathgrips,9,bum rush balls to the wall
The Cage,14,slayer,deathgrips,9,bitch slayer
The Cage,15,blood,deathgrips,9,Rainin' blood
The Cage,18,cage,deathgrips,9,"Fuck this cage, "
The Cage,19,thrash,deathgrips,9,I'll thrash you later
The Cage,20,kill,deathgrips,9,"I say kill it like you, you say hate it"
The Cage,20,hate,deathgrips,9,"I say kill it like you, you say hate it"
The Cage,21,kill,deathgrips,9,"Kill it like you hate it, kill it like you hate it"
The Cage,21,hate,deathgrips,9,"Kill it like you hate it, kill it like you hate it"
The Cage,24,kill,deathgrips,9,"I say kill it like you, you say hate it"
The Cage,24,hate,deathgrips,9,"I say kill it like you, you say hate it"
The Cage,25,kill,deathgrips,9,"Kill it like you hate it, kill it like you hate it"
The Cage,25,hate,deathgrips,9,"Kill it like you hate it, kill it like you hate it"
The Cage,29,shady,deathgrips,9,"Talkin' fast, lookin' shady"
The Cage,40,screamin,deathgrips,9,To sound of sirens screamin'
The Cage,42,kill,deathgrips,9,"I say kill it like you, you say hate it"
The Cage,42,hate,deathgrips,9,"I say kill it like you, you say hate it"
The Cage,43,kill,deathgrips,9,"Kill it like you hate it, kill it like you hate it"
The Cage,43,hate,deathgrips,9,"Kill it like you hate it, kill it like you hate it"
The Cage,46,kill,deathgrips,9,"I say kill it like you, you say hate it"
The Cage,46,hate,deathgrips,9,"I say kill it like you, you say hate it"
The Cage,47,kill,deathgrips,9,"Kill it like you hate it, kill it like you hate it"
The Cage,47,hate,deathgrips,9,"Kill it like you hate it, kill it like you hate it"
The Cage,64,kill,deathgrips,9,"Voice in my head, ""Kill everything"""
Punk Weight,3,razor,deathgrips,10,Came to make it band sawed off razor edge maintained looseness
Punk Weight,7,fire,deathgrips,10,Wild fire through your city
Punk Weight,8,fire,deathgrips,10,Wild fire through your whip me
Punk Weight,9,lightning,deathgrips,10,Into lightning two
Punk Weight,15,blood,deathgrips,10,"Blood in slow mo, la la chimney"
Punk Weight,16,nightmare,deathgrips,10,Warholian nightmare
Punk Weight,32,leave,deathgrips,10,", leave no proof"
Punk Weight,38,feeling,deathgrips,10,Feel like I'm never ever gonna come down
Punk Weight,43,death,deathgrips,10,Down break dead space
Punk Weight,46,ghetto,deathgrips,10,Your ghetto box
Punk Weight,57,war,deathgrips,10,(War war war war)
Punk Weight,58,war,deathgrips,10,(War war war war)
Punk Weight,59,guerilla,deathgrips,10,"Guerilla bass, straight from the trenches"
Punk Weight,67,mug,deathgrips,10,"Mug shots out, to my people"
Punk Weight,69,evil,deathgrips,10,"Hear flow, then spit evil"
Punk Weight,82,war,deathgrips,10,(War war war war)
Punk Weight,83,war,deathgrips,10,(War war war war)
Fuck That,16,combat,deathgrips,11,my combat boots grind your head
Fuck That,18,sick,deathgrips,11,"Sick as fuck contagion wagin' war with all you knew, bitch"
Fuck That,18,contagion,deathgrips,11,"Sick as fuck contagion wagin' war with all you knew, bitch"
Fuck That,18,war,deathgrips,11,"Sick as fuck contagion wagin' war with all you knew, bitch"
Fuck That,21,radioactive,deathgrips,11,Pump pump slugster radioactive
Fuck That,24,broke,deathgrips,11,"Broke off its axis, polar shifted granite"
Fuck That,27,bad,deathgrips,11,Came ta bad dem brains 'til dem neck bones crack
Fuck That,28,murder,deathgrips,11,"Arrested cardiac, black mass murder rap"
Bitch Please,12,nasty,deathgrips,12,"How dirty can you get? Nasty, fucker"
Bitch Please,14,razor,deathgrips,12,Razor cut that eight millimeter make it hurt
Bitch Please,14,hurt,deathgrips,12,Razor cut that eight millimeter make it hurt
Bitch Please,17,kill,deathgrips,12,"Kill it, kill it, kill it, kill it"
Bitch Please,18,feeling,deathgrips,12,"Hit it, fuck it, feel it, whip it, burn it, turn it out and kick it to da curb"
Bitch Please,29,gun,deathgrips,12,"With my hand on my gun, and my eyes on the road"
Bitch Please,30,ghost,deathgrips,12,"Ghost ridin' to hell, fuck if I care"
Bitch Please,30,hell,deathgrips,12,"Ghost ridin' to hell, fuck if I care"
Bitch Please,32,blood,deathgrips,12,"Give a fuck, blood, I ain't goin' nowhere"
Bitch Please,33,die,deathgrips,12,"Templar night and day, live an die by the code"
Bitch Please,36,freak,deathgrips,12,How I own it and freak it to the base of the bone
Bitch Please,37,darkness,deathgrips,12,I am the darkness creeping through your system
Bitch Please,38,lash,deathgrips,12,The lash of da whip
Bitch Please,44,gun,deathgrips,12,Who wanna catch this gun clap?
Bitch Please,45,shrapnel,deathgrips,12,Shrapnel off me lip cause blood bath
Bitch Please,45,blood,deathgrips,12,Shrapnel off me lip cause blood bath
Bitch Please,56,shot,deathgrips,12,Shot off this hip
Bitch Please,57,death,deathgrips,12,"Death Grips, mothafucka"
Hacker,3,spear,deathgrips,13,Goin' back to Tangier with some Jordans and a spear
Hacker,8,freak,deathgrips,13,Be the freak you wanna see
Hacker,13,snake,deathgrips,13,I got this pregnant snake;
Hacker,27,grave,deathgrips,13,Visit Tesla's grave for the ninth time today
Hacker,55,aggressive,deathgrips,13,reclusive-aggressive
Hacker,58,warrior,deathgrips,13,"Info warrior,"
Hacker,60,disaster,deathgrips,13,"The rolling stoner, puffin' on disaster"
Hacker,64,bad,deathgrips,13,Your bad ideas are the ATM
Hacker,66,leave,deathgrips,13,Leave it for the homeless to sleep in
Hacker,66,homeless,deathgrips,13,Leave it for the homeless to sleep in
Hacker,90,screaming,deathgrips,13,Screaming beautiful songs
Hacker,92,alarm,deathgrips,13,Havin' conversations with your car alarm
Flowers & Rope,1,hurt,princess_red,1,"It won't even hurt, I'm already dead (I'm already dead)"
Flowers & Rope,1,death,princess_red,1,"It won't even hurt, I'm already dead (I'm already dead)"
Flowers & Rope,3,lost,princess_red,1,"I'm alone again, I lost all my friends"
Flowers & Rope,6,hate,princess_red,1,"Think they hate my guts, yeah, what I heard"
Flowers & Rope,7,fault,princess_red,1,"Everything my fault, when will I learn?"
Flowers & Rope,8,feelin,princess_red,1,"Three days in the house, feelin' sick and disturbed"
Flowers & Rope,8,sick,princess_red,1,"Three days in the house, feelin' sick and disturbed"
Flowers & Rope,8,disturbed,princess_red,1,"Three days in the house, feelin' sick and disturbed"
Flowers & Rope,15,hurt,princess_red,1,Hurt myself and I gave it three nights
Flowers & Rope,17,fault,princess_red,1,It was my fault and I live with regret
Flowers & Rope,17,regret,princess_red,1,It was my fault and I live with regret
Your Eyes are Bleeding,3,lie,princess_red,2,"Thought I had it figured out, I guess it was a lie"
Your Eyes are Bleeding,5,ruin,princess_red,2,"Lookin' back on things I had, I ruin everything"
Your Eyes are Bleeding,6,fault,princess_red,2,Everything's my fault and it's the bad luck that I bring
Your Eyes are Bleeding,6,bad,princess_red,2,Everything's my fault and it's the bad luck that I bring
Your Eyes are Bleeding,10,broken,princess_red,2,My little heart is broken and the world will pay the cost
Your Eyes are Bleeding,11,smash,princess_red,2,Smash my heart in pieces (smash my heart in pieces)
Your Eyes are Bleeding,13,hate,princess_red,2,Now I really hate you and I wanna hate you more
Your Eyes are Bleeding,16,bleeding,princess_red,2,My eyes are bleeding
Your Eyes are Bleeding,17,sick,princess_red,2,", I'm sick and still not eating"
For the Night,1,smash,princess_red,3,"Smash my heart in pieces, it looks so good on the floor"
For the Night,11,losin,princess_red,3,"Losin' my love while losin' my friends, yeah"
For the Night,19,breakdown,princess_red,3,"Moshpits, I'm throwin' bows, breakdown but I won't fall"
For the Night,19,fall,princess_red,3,"Moshpits, I'm throwin' bows, breakdown but I won't fall"
For the Night,21,pain,princess_red,3,"Loco from all this pain, fucked up, I misbehave"
For the Night,24,hate,princess_red,3,"I make money to replace you, used to love you, now I hate you"
For the Night,25,hate,princess_red,3,"I make money to replace you, used to love you, now I hate you"
For the Night,35,crash,princess_red,3,"Sometimes you crash and burn, fuck it, man, I don't know"
For the Night,38,lone,princess_red,3,"Lone girl, nowhere to go, studio will be my home"
For the Night,43,die,princess_red,3,"Back roll or rolling stone, sometimes you die alone (you die alone)"
Look Up Kid,1,smash,princess_red,4,"Smash my heart in pieces, it looks so good on the floor"
Look Up Kid,5,bleedin,princess_red,4,You're bleedin' on the inside but ain't nobody here can tell
Look Up Kid,7,darkness,princess_red,4,The darkness you carry has given you hell
Look Up Kid,7,hell,princess_red,4,The darkness you carry has given you hell
Look Up Kid,8,scary,princess_red,4,I know it gets scary but you will be fine
Look Up Kid,17,darkness,princess_red,4,Don't forget the darkness always turns to light
Look Up Kid,18,fight,princess_red,4,You will have to fight for the sanity you find
Look Up Kid,35,leave,princess_red,4,"I'll never leave you, I promise I'm down"
Morphine,1,smash,princess_red,6,"Smash my heart in pieces, it looks so good on the floor"
Morphine,2,lonely,princess_red,6,People think it's fun and games but my life is really lonely
Morphine,3,console,princess_red,6,"Ain't nobody that can save me, ain't nobody that console me"
Morphine,5,lonely,princess_red,6,Got my money like a blanket and I hold it when I'm lonely
Morphine,8,lonely,princess_red,6,"I'm in bed when I'm lonely, I'm in bed when I'm sick"
Morphine,8,sick,princess_red,6,"I'm in bed when I'm lonely, I'm in bed when I'm sick"
Morphine,17,death,princess_red,6,"When I touch back home, could've sworn I was dead"
Morphine,20,waste,princess_red,6,"Yeah, I really, really want it, I can't waste no time"
Morphine,23,lonely,princess_red,6,And my life is so lonely
At the Top,4,morgue,princess_red,7,"Like my heart in the morgue, everything's a tag a toe"
At the Top,6,suicide,princess_red,7,"Gettin' on my knees, tryna please, must be suicide"
At the Top,10,sick,princess_red,7,Some make me sick with the shit that they tryna smoke
At the Top,16,sick,princess_red,7,The money I'm gettin' makes everyone sick
At the Top,17,lonely,princess_red,7,It get lonely at the top and I do it by myself
At the Top,21,lonely,princess_red,7,It get lonely at the top and I do it by myself
At the Top,27,beg,princess_red,7,"I don't fuck for no clout, I don't beg for no man"
At the Top,39,lonely,princess_red,7,It get lonely at the top and I do it by myself
At the Top,43,lonely,princess_red,7,It get lonely at the top and I do it by myself
Little Angel,7,hell,princess_red,8,Give ‘em hell and you had your fun
Little Angel,8,miss,princess_red,8,"And now you're gone, and I miss you, friend"
Little Angel,17,miss,princess_red,8,And we all miss you
Little Angel,18,miss,princess_red,8,We all miss you
Little Angel,19,miss,princess_red,8,"God, we really miss you"
Little Angel,20,miss,princess_red,8,We all miss you
Little Angel,28,regret,princess_red,8,No regret doing what you want
Little Angel,29,hell,princess_red,8,Give ‘em hell and you had your fun
Little Angel,30,miss,princess_red,8,"And now you're gone, and I miss you, friend"
Together,10,fight,tripple_trip,1,Forever tryna fight all these demons in my head
Together,11,fight,tripple_trip,1,Together we can fight all these demons in my head
Together,15,lose,tripple_trip,1,Lose your so-ul (gang)
Together,17,lose,tripple_trip,1,Lose contro-l
Taking a Walk,2,die,tripple_trip,2,"Ooh, so they think I wanna die, yeah"
Taking a Walk,3,suicide,tripple_trip,2,"'Cause my doors are suicide, yeah"
Taking a Walk,4,coffin,tripple_trip,2,"Bet my coffin would be nice, yeah"
Taking a Walk,8,suicide,tripple_trip,2,"The coupe doors are suicide, oh"
Taking a Walk,9,suicide,tripple_trip,2,"The coupe doors are suicide, oh-ah"
Taking a Walk,11,suicide,tripple_trip,2,"Ayy, I left it on the suicide door bitch"
Taking a Walk,21,die,tripple_trip,2,"Ooh, so they think I wanna die, yeah"
Taking a Walk,22,suicide,tripple_trip,2,"'Cause my doors are suicide, yeah"
Taking a Walk,23,coffin,tripple_trip,2,"Bet my coffin would be nice, yeah"
Taking a Walk,27,suicide,tripple_trip,2,"The coupe doors are suicide, oh"
Taking a Walk,28,suicide,tripple_trip,2,"The coupe doors are suicide, oh-ah"
Wish by Diplo (Ft. Trippie Redd),10,feeling,tripple_trip,3,"I can't feel my face, I can't feel my face"
Wish by Diplo (Ft. Trippie Redd),11,feeling,tripple_trip,3,"I can't feel my face, I can't feel my face"
Wish by Diplo (Ft. Trippie Redd),14,kill,tripple_trip,3,And for this price you know you'd kill
Wish by Diplo (Ft. Trippie Redd),17,dragon,tripple_trip,3,"Draco a big dragon, fire and hell"
Wish by Diplo (Ft. Trippie Redd),17,fire,tripple_trip,3,"Draco a big dragon, fire and hell"
Wish by Diplo (Ft. Trippie Redd),17,hell,tripple_trip,3,"Draco a big dragon, fire and hell"
Wish by Diplo (Ft. Trippie Redd),33,feeling,tripple_trip,3,"I can't feel my face, I can't feel my face"
Wish by Diplo (Ft. Trippie Redd),34,feeling,tripple_trip,3,"I can't feel my face, I can't feel my face"
Missing My Idols,5,bomb,tripple_trip,4,"Might just have to drop a bomb, Han Solo"
Missing My Idols,10,extinct,tripple_trip,4,Niggas came around now they extinct like Dodos
Missing My Idols,17,screaming,tripple_trip,4,"And I'm screaming fuck 12, all these foul ass po-po (yeah uh)"
Missing My Idols,18,miss,tripple_trip,4,"But nowadays I really miss my fucking idols, so that's the title"
Missing My Idols,20,death,tripple_trip,4,"Dead on arrival, I swear this shit to me like a cycle"
Missing My Idols,21,blood,tripple_trip,4,"Bodies in piles, blood rivers resemble Niles"
Missing My Idols,30,feeling,tripple_trip,4,I don't know why I feel like nobody loves me
Missing My Idols,31,feeling,tripple_trip,4,Or why they feel like my intention's something ugly
Missing My Idols,32,feeling,tripple_trip,4,Or why I feel like everyone needs something from me
Missing My Idols,33,feeling,tripple_trip,4,Or why I feel like everyone just saying fuck me
Missing My Idols,34,feeling,tripple_trip,4,Or why I feel like the opposition gon' buss me
Missing My Idols,36,feeling,tripple_trip,4,Lately baby I feel like nobody trust me
Missing My Idols,38,miss,tripple_trip,4,"But nowadays I really miss my fucking idols, so that's the title"
Missing My Idols,40,death,tripple_trip,4,"Dead on arrival, I swear this shit to me like a cycle"
Missing My Idols,41,blood,tripple_trip,4,"Bodies in piles, blood rivers resemble Niles"
Forever Ever (Ft. Reese LAFLARE & Young Thug),3,murder,tripple_trip,5,I ain't really finna tell y'all how to get away with murder and shit
Forever Ever (Ft. Reese LAFLARE & Young Thug),15,fall,tripple_trip,5,You gon' make me fall in love for a while
Forever Ever (Ft. Reese LAFLARE & Young Thug),20,mad,tripple_trip,5,"Unless we playing in the sheets, baby mad laid"
Forever Ever (Ft. Reese LAFLARE & Young Thug),21,mad,tripple_trip,5,"Forever-ever in them cheeks, baby mad cake"
Forever Ever (Ft. Reese LAFLARE & Young Thug),22,mad,tripple_trip,5,"Forever-ever getting cheese, baby mad cake"
Forever Ever (Ft. Reese LAFLARE & Young Thug),23,mad,tripple_trip,5,"Yeah, getting mad cake"
Forever Ever (Ft. Reese LAFLARE & Young Thug),24,mad,tripple_trip,5,"Yeah, getting cheese getting mad cake"
Forever Ever (Ft. Reese LAFLARE & Young Thug),28,hanging,tripple_trip,5,"Hanging with some big gorillas, and they go ape"
Forever Ever (Ft. Reese LAFLARE & Young Thug),30,thug,tripple_trip,5,"Yeah 'cause I'm forever a thug, ever a thug"
Forever Ever (Ft. Reese LAFLARE & Young Thug),32,feeling,tripple_trip,5,Make me feel better with love
Forever Ever (Ft. Reese LAFLARE & Young Thug),34,thug,tripple_trip,5,"Yeah I'm forever a thug, ever a thug"
Forever Ever (Ft. Reese LAFLARE & Young Thug),36,feeling,tripple_trip,5,Make me feel better with love
Forever Ever (Ft. Reese LAFLARE & Young Thug),41,dinosaur,tripple_trip,5,Dinosaur Actavis bottles yeah T-Rex shit
Forever Ever (Ft. Reese LAFLARE & Young Thug),43,sin,tripple_trip,5,But believing a bitch is a sin so I don't go for that
Forever Ever (Ft. Reese LAFLARE & Young Thug),45,bad,tripple_trip,5,"I'm a gangsta, you a cop nigga bad luck"
Bird Shit,6,leave,tripple_trip,6,Leave that bullshit for the birds
Bird Shit,10,shitty,tripple_trip,6,"Shitty niggas, you some turds, ay"
Bird Shit,16,shitty,tripple_trip,6,"Shitty niggas, you some turds, ay"
Bird Shit,23,stress,tripple_trip,6,Nigga cannot stress me
Bird Shit,28,bad,tripple_trip,6,Bad foreign little bitch she call me papi
Bird Shit,31,bad,tripple_trip,6,"Bad lil' bitch, big butt, we rich as fuck"
Bird Shit,36,mad,tripple_trip,6,You just mad I got the bands over you (Ayy)
Bird Shit,43,slaughter,tripple_trip,6,"Slaughter your daughter, bitch I go harder, like Mr. Carter"
Bird Shit,49,bad,tripple_trip,6,Bad foreign little bitch she call me papi
Bird Shit,52,bad,tripple_trip,6,"Bad little bitch, big butt, we rich as fuck"
BANG!,7,desert,tripple_trip,7,"Desert eagle let it roar, yeah"
BANG!,8,bang,tripple_trip,7,"Let it bang-bang, let it bang-bang"
BANG!,9,bang,tripple_trip,7,"Let it rang-sang, let it bang-gang"
BANG!,13,bang,tripple_trip,7,"Let it bang for me, rang for me"
BANG!,15,bang,tripple_trip,7,She gon' let that shit bang for me yeah
BANG!,16,bang,tripple_trip,7,She gon' let that shit bang for me yeah
BANG!,17,bang,tripple_trip,7,She gon' let that shit bang for me yeah
BANG!,18,bang,tripple_trip,7,She gon' let that shit bang for me yeah
BANG!,19,bang,tripple_trip,7,"Yeah let it bang for me, yeah let it bang for me"
BANG!,20,bang,tripple_trip,7,"Yeah let it bang for me, yeah let it bang for me"
BANG!,28,doomed,tripple_trip,7,"Woadie with my chopper, talking down and boy you're doomed"
BANG!,31,sad,tripple_trip,7,"You going out sad, all they do is laugh at you"
BANG!,33,fall,tripple_trip,7,Hope you niggas really ready for the fall
BANG!,38,desert,tripple_trip,7,"Desert eagle let it roar, yeah"
BANG!,39,bang,tripple_trip,7,"Let it bang-bang, let it bang-bang"
BANG!,40,bang,tripple_trip,7,"Let it rang-sang, let it bang-gang"
BANG!,44,bang,tripple_trip,7,"Let it bang for me, rang for me"
BANG!,46,bang,tripple_trip,7,She gon' let that shit bang for me yeah
BANG!,47,bang,tripple_trip,7,She gon' let that shit bang for me yeah
BANG!,48,bang,tripple_trip,7,She gon' let that shit bang for me yeah
BANG!,49,bang,tripple_trip,7,She gon' let that shit bang for me yeah
BANG!,50,bang,tripple_trip,7,"Yeah let it bang for me, yeah let it bang for me"
BANG!,51,bang,tripple_trip,7,"Yeah let it bang for me, yeah let it bang for me"
How You Feel,3,feeling,tripple_trip,8,I guess I wanna know how you feel
How You Feel,4,feeling,tripple_trip,8,"Yeah, how you feel, yeah"
How You Feel,7,feeling,tripple_trip,8,"I guess I wanna know how, how you feel"
How You Feel,8,feeling,tripple_trip,8,"Yeah, how you feel, yeah"
How You Feel,11,feeling,tripple_trip,8,I guess I'm tryna know how you feel
How You Feel,14,feeling,tripple_trip,8,I guess I'm tryna know how you feel
How You Feel,15,feeling,tripple_trip,8,How you feel
How You Feel,16,feeling,tripple_trip,8,"How you feel about me, feel"
How You Feel,17,feeling,tripple_trip,8,"How you feel about me, feel"
How You Feel,18,feeling,tripple_trip,8,"How you feel about me, feel"
How You Feel,19,feeling,tripple_trip,8,How you feel about me
How You Feel,20,feeling,tripple_trip,8,"How you feel, how you feel, how you feel"
How You Feel,21,feeling,tripple_trip,8,"Woh (how you feel about me, how you feel)"
How You Feel,22,feeling,tripple_trip,8,"Woh (how you feel about me, how you feel)"
How You Feel,23,feeling,tripple_trip,8,"Woh-woah (how you feel about me, how you feel, how you feel about me, how you feel)"
How You Feel,24,feelin,tripple_trip,8,"Feelin' (how you feel about me, how you feel)"
How You Feel,24,feeling,tripple_trip,8,"Feelin' (how you feel about me, how you feel)"
How You Feel,25,feelin,tripple_trip,8,"How you feelin' (how you feel about me, how you feel)"
How You Feel,25,feeling,tripple_trip,8,"How you feelin' (how you feel about me, how you feel)"
How You Feel,26,feelin,tripple_trip,8,"How you feelin' (how you feel about me, how you feel, feel, feel)"
How You Feel,26,feeling,tripple_trip,8,"How you feelin' (how you feel about me, how you feel, feel, feel)"
How You Feel,27,feelin,tripple_trip,8,"How you feelin', how you feelin', how you feelin'-in'"
How You Feel,28,feeling,tripple_trip,8,"Woh (how you feel about me, how you feel)"
How You Feel,29,feeling,tripple_trip,8,"Woh (how you feel about me, how you feel)"
How You Feel,30,feeling,tripple_trip,8,"Woh-ooh (how you feel about me, how you feel, how you feel about me, how you feel)"
How You Feel,33,feeling,tripple_trip,8,I guess I wanna know how you feel
How You Feel,34,feeling,tripple_trip,8,"Yeah, how you feel, yeah"
How You Feel,37,feeling,tripple_trip,8,"I guess I wanna know how, how you feel"
How You Feel,38,feeling,tripple_trip,8,"Yeah, how you feel, yeah"
How You Feel,41,feeling,tripple_trip,8,I guess I'm tryna know how you feel
Dark Knight Dummo (Ft. Travis Scott),10,death,tripple_trip,9,"Pull up in a drop top, she drop dead"
Dark Knight Dummo (Ft. Travis Scott),11,death,tripple_trip,9,"I pulled up in a drop top, she drop dead"
Dark Knight Dummo (Ft. Travis Scott),17,feeling,tripple_trip,9,"I feel like Voldo, I'll chop off your arms (off your arms, yuh)"
Dark Knight Dummo (Ft. Travis Scott),18,havoc,tripple_trip,9,"Steady causin' havoc, yeah (yeah)"
Dark Knight Dummo (Ft. Travis Scott),23,ashes,tripple_trip,9,"If you play, boy I'll turn your ass to ashes, yeah"
Dark Knight Dummo (Ft. Travis Scott),25,casket,tripple_trip,9,"Ooh, put you in a casket, yeah (yeah)"
Dark Knight Dummo (Ft. Travis Scott),29,feeling,tripple_trip,9,"I feel like Voldo, I'll chop off your arms (yuh, watch the throne)"
Dark Knight Dummo (Ft. Travis Scott),40,death,tripple_trip,9,"Pull up in a drop top, she drop dead ("
Dark Knight Dummo (Ft. Travis Scott),42,death,tripple_trip,9,"I pulled up in a drop top, she drop dead ("
Dark Knight Dummo (Ft. Travis Scott),57,dragon,tripple_trip,9,"Lambo drive like a dragon (skrrt, skrrt, ooh)"
Dark Knight Dummo (Ft. Travis Scott),58,fall,tripple_trip,9,"Can't fall asleep at night 'cause they attackin', yeah"
Dark Knight Dummo (Ft. Travis Scott),58,attackin,tripple_trip,9,"Can't fall asleep at night 'cause they attackin', yeah"
Dark Knight Dummo (Ft. Travis Scott),59,insane,tripple_trip,9,"I, hop in the coupe, go insane"
Dark Knight Dummo (Ft. Travis Scott),60,disappear,tripple_trip,9,"I, disappear, go David Blaine"
Dark Knight Dummo (Ft. Travis Scott),63,drown,tripple_trip,9,"I, double cup to drown the pain (drank)"
Dark Knight Dummo (Ft. Travis Scott),63,pain,tripple_trip,9,"I, double cup to drown the pain (drank)"
Dark Knight Dummo (Ft. Travis Scott),70,bloody,tripple_trip,9,"Like I'm Bloody Mary, man"
Dark Knight Dummo (Ft. Travis Scott),76,death,tripple_trip,9,"Pull up in a drop top, she drop dead"
Dark Knight Dummo (Ft. Travis Scott),77,death,tripple_trip,9,"I pulled up in a drop top, she drop dead"
UKA UKA,3,mad,tripple_trip,10,So how could I be mad that I ain't y'all?
UKA UKA,4,hate,tripple_trip,10,Same reason why I hate y'all
UKA UKA,10,pressure,tripple_trip,10,"Ayy, I don't want no more pressure"
UKA UKA,11,pressure,tripple_trip,10,"No, I don't want no more pressure"
UKA UKA,12,pressure,tripple_trip,10,"No, I don't want no more pressure"
UKA UKA,13,pressure,tripple_trip,10,"Ahh, don't want no more pressure"
UKA UKA,14,pressure,tripple_trip,10,"Ahh, don't want no more pressure"
UKA UKA,15,pressure,tripple_trip,10,"Ahh, don't want no more pressure, ahh"
UKA UKA,20,aftermath,tripple_trip,10,"Aftermath, I'm just dressed in all black"
UKA UKA,24,bang,tripple_trip,10,"Bang bang, lil nigga you left in the past"
UKA UKA,27,sad,tripple_trip,10,Pray these goofy niggas really goin' out sad
UKA UKA,28,hell,tripple_trip,10,"Give these pussy niggas hell like I'm Johnny Gat, ooh"
UKA UKA,29,pressure,tripple_trip,10,Swear I want no pressure
UKA UKA,30,pressure,tripple_trip,10,"No, swear I want no pressure"
UKA UKA,31,pressure,tripple_trip,10,"No, swear I want  no pressure"
UKA UKA,32,pressure,tripple_trip,10,"No, swear I want no pressure"
UKA UKA,33,pressure,tripple_trip,10,"No, swear I want no pressure"
UKA UKA,34,pressure,tripple_trip,10,"No, swear I want no pressure"
UKA UKA,35,pressure,tripple_trip,10,"No, swear I want no pressure"
UKA UKA,38,mob,tripple_trip,10,I got a mob of niggas coming by the mills
UKA UKA,39,shoot,tripple_trip,10,"They'll shoot your ass down boy from 1400 kills, for real"
UKA UKA,44,ill,tripple_trip,10,"Just thumbin' through the mills, so ill"
Oomp's Revenge,8,blast,tripple_trip,12,"Jimmy Neutron, I told that bitch to have a blast, hoe"
Oomp's Revenge,9,mad,tripple_trip,12,"Yes I'm a asshole, bitch why you mad for?"
Oomp's Revenge,10,mad,tripple_trip,12,They say that I'm mad dope
Oomp's Revenge,11,mad,tripple_trip,12,Ballin' on a budget with my cousins moving mad dope
Oomp's Revenge,14,worried,tripple_trip,12,I just keep it pushing I ain't worried 'bout the mad folks
Oomp's Revenge,14,mad,tripple_trip,12,I just keep it pushing I ain't worried 'bout the mad folks
Oomp's Revenge,18,sad,tripple_trip,12,"I can't go out sad, bro"
Oomp's Revenge,26,leave,tripple_trip,12,"Leave your body souless, empty"
Oomp's Revenge,26,empty,tripple_trip,12,"Leave your body souless, empty"
Oomp's Revenge,27,feeling,tripple_trip,12,Used to feel so empty
Oomp's Revenge,27,empty,tripple_trip,12,Used to feel so empty
Oomp's Revenge,30,feeling,tripple_trip,12,"I used to feel alone, but I know my brother's soul is with me"
Oomp's Revenge,35,blast,tripple_trip,12,"Jimmy Neutron, I told that bitch to have a blast, hoe"
Oomp's Revenge,36,mad,tripple_trip,12,"Yes I'm a asshole, bitch why you mad for?"
Oomp's Revenge,37,mad,tripple_trip,12,They say that I'm mad dope
Oomp's Revenge,38,mad,tripple_trip,12,Ballin' on a budget with my cousins moving mad dope
Oomp's Revenge,41,worried,tripple_trip,12,I just keep it pushing I ain't worried 'bout the mad folks
Oomp's Revenge,41,mad,tripple_trip,12,I just keep it pushing I ain't worried 'bout the mad folks
Underwater FlyZone,11,lone,tripple_trip,14,"By my lone, by my own"
Underwater FlyZone,12,cry,tripple_trip,14,"I don't have anyone to cry with, or to die with"
Underwater FlyZone,12,die,tripple_trip,14,"I don't have anyone to cry with, or to die with"
Underwater FlyZone,13,die,tripple_trip,14,I die on my own
Underwater FlyZone,23,fight,tripple_trip,14,"I'm try'na fight, through the light"
Underwater FlyZone,31,fight,tripple_trip,14,"I won't fight anymore, I won't cry anymore"
Underwater FlyZone,31,cry,tripple_trip,14,"I won't fight anymore, I won't cry anymore"
